,coef_,complexity_,l1_norm_,model,model_structure_,mse_,ridge_alpha,str_
502,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.14764862e-02 -2.81472513e-01 -1.71616078e-02  2.63397459e-02
  0.00000000e+00  1.95742169e-01  3.81203427e-02  4.37569832e-05
 -4.80622323e-12  0.00000000e+00  0.00000000e+00 -3.88902815e-07
  1.28078463e-03 -2.57163915e-11 -6.19074030e-09 -5.11340091e-12
 -7.98248275e-10  1.69733093e+00 -9.30202301e-09 -2.46025197e-13
  0.00000000e+00 -3.17614503e-09  3.38697848e-02  4.26708364e-02
 -2.73956600e-08 -1.70999657e-05  3.34115099e-02  1.34639551e-15
 -1.42280383e-04  2.05567507e-10  0.00000000e+00  6.25297908e-05
  0.00000000e+00  2.52566871e-02 -1.80645120e-06  9.87936797e-02
  0.00000000e+00 -1.03605797e-04  9.47777540e-04  3.99846337e-05
  2.35505053e-08 -2.54423586e-16 -9.70562977e-08  1.34876596e-02
  9.61589959e-01  0.00000000e+00 -2.66205525e-21]",39.0,3.4793640956893075,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True  True False  True  True  True
  True False False  True  True  True  True  True  True  True  True  True
 False  True  True  True  True  True  True  True  True  True False  True
 False  True  True  True False  True  True  True  True  True  True  True
  True False  True]",0.00023225781139347596,0.1, + -0.01148*i10**1.5*vb2 + -0.28147*i12**2*vb4/i4 + -0.01716*i11*vb2/i2 + 0.02634*vb1 + 0.19574*vb4 + 0.03812*i12**2*i8**0.5*vb4 + 4e-05*vb4/i4 + 0.00128*i11**2*vb1/i4 + 1.69733*i12**(-0.5)*vb4 + 0.03387*i15**0.5*vb2 + 0.04267*i15*vb1 + -2e-05*i10**2*i12**2*vb2 + 0.03341*i10**2*i8*vb2 + -0.00014*i11**2*i12**2*vb1 + 6e-05*i10**2*i15**0.5*vb4 + 0.02526*i10**2*i2**0.5*vb1 + 0.09879*i15*i2**(-0.5)*vb2 + -0.0001*i15**(-0.5)*vb1 + 0.00095*i15**2*i8**0.5*vb1 + 4e-05*i15*i8**(-0.5)*vb2 + 0.01349*i15**2*i8*vb1 + 0.96159*i15**2*i2**(-0.5)*vb1
503,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.29969208e-02 -3.05441251e-02 -3.86952649e-02  2.63397459e-02
  0.00000000e+00  2.27058953e-01  4.76718888e-02  4.35098556e-05
 -4.80622323e-12  0.00000000e+00  0.00000000e+00 -4.11602935e-07
  1.28078463e-03 -2.53405058e-11 -2.24641494e-08 -5.11340091e-12
 -1.05612971e-09  1.69176884e+00 -9.30202301e-09 -2.46025197e-13
  0.00000000e+00 -2.81936612e-09  3.81635934e-02  4.26708364e-02
 -2.73956600e-08 -1.96435644e-05  2.15627387e-02  1.34275806e-15
 -1.42280383e-04  1.77535382e-10  0.00000000e+00  7.22620073e-05
  9.90809456e-02  2.52566871e-02 -1.80645120e-06  8.20889793e-02
  0.00000000e+00 -1.03605797e-04  9.47777540e-04  3.75116788e-05
  7.94952576e-08 -2.47305513e-16 -9.70562977e-08  1.34876596e-02
  9.61589959e-01  0.00000000e+00 -2.66205525e-21]",40.0,3.3616269726660226,"Ridge(alpha=0.1, fit_intercept=False)","[False False False False  True  True  True  True False  True  True  True
  True False False  True  True  True  True  True  True  True  True  True
 False  True  True  True  True  True  True  True  True  True False  True
  True  True  True  True False  True  True  True  True  True  True  True
  True False  True]",0.00022407935164189545,0.1, + -0.013*i10**1.5*vb2 + -0.03054*i12**2*vb4/i4 + -0.0387*i11*vb2/i2 + 0.02634*vb1 + 0.22706*vb4 + 0.04767*i12**2*i8**0.5*vb4 + 4e-05*vb4/i4 + 0.00128*i11**2*vb1/i4 + 1.69177*i12**(-0.5)*vb4 + 0.03816*i15**0.5*vb2 + 0.04267*i15*vb1 + -2e-05*i10**2*i12**2*vb2 + 0.02156*i10**2*i8*vb2 + -0.00014*i11**2*i12**2*vb1 + 7e-05*i10**2*i15**0.5*vb4 + 0.09908*i10**2*i8**2*vb4 + 0.02526*i10**2*i2**0.5*vb1 + 0.08209*i15*i2**(-0.5)*vb2 + -0.0001*i15**(-0.5)*vb1 + 0.00095*i15**2*i8**0.5*vb1 + 4e-05*i15*i8**(-0.5)*vb2 + 0.01349*i15**2*i8*vb1 + 0.96159*i15**2*i2**(-0.5)*vb1
504,"[ 0.00000000e+00  0.00000000e+00 -1.26439394e-16  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -7.90828078e-02  0.00000000e+00  0.00000000e+00  4.75713257e-05
 -5.37569351e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00
  8.32256304e-04  0.00000000e+00  3.73132380e-08 -8.78952461e-12
  0.00000000e+00  1.79829477e+00 -4.19184726e-08  0.00000000e+00
  0.00000000e+00 -1.38517183e-08  1.49729358e-01  0.00000000e+00
 -4.67275609e-09  0.00000000e+00 -1.00849445e+00  1.30531184e-15
  0.00000000e+00  3.33570105e-09  0.00000000e+00  0.00000000e+00
 -2.91797796e-01 -3.40624936e-02 -7.16199079e-05  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.72168701e-02  7.88619411e-05
 -1.47651319e-07 -4.41129778e-16  0.00000000e+00  3.77159343e-01
 -7.50978935e-01  0.00000000e+00 -1.22887620e-20]",25.0,4.507847378754343,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False False False False  True False False  True
  True False False False  True False  True  True False  True  True False
 False  True  True False  True False  True  True False  True False False
  True  True  True False False False  True  True  True  True False  True
  True False  True]",0.0014974743813022065,0.1, + -0.07908*i10**2*vb1/i11 + 5e-05*vb4/i4 + 0.00083*i11**2*vb1/i4 + 1.79829*i12**(-0.5)*vb4 + 0.14973*i15**0.5*vb2 + -1.00849*i10**2*i8*vb2 + -0.2918*i10**2*i8**2*vb4 + -0.03406*i10**2*i2**0.5*vb1 + -7e-05*i15**2.5*vb1 + 0.01722*i15**2*i8**0.5*vb1 + 8e-05*i15*i8**(-0.5)*vb2 + 0.37716*i15**2*i8*vb1 + -0.75098*i15**2*i2**(-0.5)*vb1
505,"[ 0.00000000e+00  0.00000000e+00 -6.71660025e-17  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.99960719e-02
  2.89501215e-01  2.57342371e-01  2.26378723e-01  4.39802543e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.37068956e-07
 -2.26891112e-04  0.00000000e+00  1.89729623e-10 -9.23240729e-12
 -4.74931911e-10  1.70990728e+00  1.90173859e-08  0.00000000e+00
  0.00000000e+00 -4.90551108e-09  1.34790821e-01  0.00000000e+00
 -2.51936140e-08 -7.63079269e-05  1.69205147e+00  1.43008743e-15
  0.00000000e+00  2.36759317e-10  0.00000000e+00  1.96459023e-04
  0.00000000e+00 -3.00438732e-03 -2.07370898e-07  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.92469596e-04  5.54633264e-05
  4.33774306e-09 -2.49072599e-16  0.00000000e+00 -7.08629367e-03
  9.56613797e-01  0.00000000e+00 -3.14410426e-21]",30.0,5.297564608816687,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False False False  True  True  True  True  True
 False False False  True  True False  True  True  True  True  True False
 False  True  True False  True  True  True  True False  True False  True
 False  True  True False False False  True  True  True  True False  True
  True False  True]",0.00029458470561590113,0.1, + 0.02*vb1 + 0.2895*i10**2*vb1/i11 + 0.25734*vb4 + 0.22638*i12**2*i8**0.5*vb4 + 4e-05*vb4/i4 + -0.00023*i11**2*vb1/i4 + 1.70991*i12**(-0.5)*vb4 + 0.13479*i15**0.5*vb2 + -8e-05*i10**2*i12**2*vb2 + 1.69205*i10**2*i8*vb2 + 0.0002*i10**2*i15**0.5*vb4 + -0.003*i10**2*i2**0.5*vb1 + 0.00029*i15**2*i8**0.5*vb1 + 6e-05*i15*i8**(-0.5)*vb2 + -0.00709*i15**2*i8*vb1 + 0.95661*i15**2*i2**(-0.5)*vb1
506,"[ 0.00000000e+00  0.00000000e+00 -6.71660025e-17  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.27284172e-02
  3.10335488e-01  2.57342371e-01  2.26378723e-01  4.39802543e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.37068956e-07
  3.28378358e-04  0.00000000e+00  1.89729623e-10 -6.68540705e-12
 -4.74931911e-10  1.70990728e+00  5.35855762e-09 -2.13484194e-13
  0.00000000e+00 -4.90551108e-09  1.34790821e-01  0.00000000e+00
 -2.70357640e-08 -7.63079269e-05  1.69205147e+00  1.43008743e-15
  0.00000000e+00  2.36759317e-10  0.00000000e+00  1.96459023e-04
  0.00000000e+00 -7.93934819e-03 -1.34787050e-06  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.78201954e-04  5.54633264e-05
  4.33774306e-09 -2.49072599e-16  0.00000000e+00  3.09793111e-03
  1.02523568e+00  0.00000000e+00 -2.42024086e-21]",31.0,5.390688056241056,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False False False  True  True  True  True  True
 False False False  True  True False  True  True  True  True  True  True
 False  True  True False  True  True  True  True False  True False  True
 False  True  True False False False  True  True  True  True False  True
  True False  True]",0.00028973177351620817,0.1, + 0.02273*vb1 + 0.31034*i10**2*vb1/i11 + 0.25734*vb4 + 0.22638*i12**2*i8**0.5*vb4 + 4e-05*vb4/i4 + 0.00033*i11**2*vb1/i4 + 1.70991*i12**(-0.5)*vb4 + 0.13479*i15**0.5*vb2 + -8e-05*i10**2*i12**2*vb2 + 1.69205*i10**2*i8*vb2 + 0.0002*i10**2*i15**0.5*vb4 + -0.00794*i10**2*i2**0.5*vb1 + 0.00018*i15**2*i8**0.5*vb1 + 6e-05*i15*i8**(-0.5)*vb2 + 0.0031*i15**2*i8*vb1 + 1.02524*i15**2*i2**(-0.5)*vb1
507,"[ 0.00000000e+00  0.00000000e+00  6.69902223e-19  0.00000000e+00
  0.00000000e+00 -1.87843513e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.83106220e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72653918e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.14860134e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.41670325e-04  0.00000000e+00  0.00000000e+00
 -9.85815450e-04  2.52070032e-09  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70540369e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.50088744e-04
  9.99260081e-09  0.00000000e+00  0.00000000e+00  1.66949116e-01
  0.00000000e+00  0.00000000e+00  5.94785501e-21]",13.0,2.0843083628380366,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True False False False  True False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.005165355969159433,0.1, + -0.18784*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72654*i12**(-0.5)*vb4 + 0.00014*i10**2*i12**2*vb2 + -0.00099*i11**2*i12**2*vb1 + -0.00087*i15**2.5*vb1 + 0.00095*i15*i8**(-0.5)*vb2 + 0.16695*i15**2*i8*vb1
508,"[ 0.00000000e+00  0.00000000e+00  6.69902223e-19  0.00000000e+00
  0.00000000e+00 -1.87843513e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.83106220e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72653918e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.14860134e-07  0.00000000e+00  4.63194156e-02
 -4.89072164e-09  1.41670325e-04  0.00000000e+00  0.00000000e+00
  8.24006866e-04  2.52070032e-09  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.89184926e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.50088744e-04
  9.99260081e-09  0.00000000e+00  0.00000000e+00  1.05851625e+00
  0.00000000e+00  0.00000000e+00  1.23104460e-21]",15.0,3.021651755308012,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True False  True  True  True False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.0047851512397374335,0.1, + -0.18784*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72654*i12**(-0.5)*vb4 + 0.04632*i15*vb1 + 0.00014*i10**2*i12**2*vb2 + 0.00082*i11**2*i12**2*vb1 + -0.00049*i15**2.5*vb1 + 0.00095*i15*i8**(-0.5)*vb2 + 1.05852*i15**2*i8*vb1
509,"[ 0.00000000e+00  0.00000000e+00  8.17773667e-19  0.00000000e+00
  0.00000000e+00 -1.85731493e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.82947283e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72615151e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.14605684e-07  8.40591259e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -9.85815450e-04  2.52073436e-09  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70540369e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.47881517e-04
  9.96168334e-09  0.00000000e+00  0.00000000e+00  1.66949116e-01
  0.00000000e+00  0.00000000e+00  5.94785501e-21]",13.0,2.9222560358137577,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True  True False False False False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.0051538810477194845,0.1, + -0.18573*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72615*i12**(-0.5)*vb4 + 0.84059*i15**0.5*vb2 + -0.00099*i11**2*i12**2*vb1 + -0.00087*i15**2.5*vb1 + 0.00095*i15*i8**(-0.5)*vb2 + 0.16695*i15**2*i8*vb1
510,"[ 0.00000000e+00  0.00000000e+00 -3.07780313e-16  0.00000000e+00
  0.00000000e+00 -1.53618169e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.05076315e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.76146999e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.02279972e-08  5.46285508e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -9.85815450e-04  2.29026097e-09  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70540369e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.66993301e-04
  8.07556843e-09 -6.47399951e-16  0.00000000e+00  1.66949116e-01
  0.00000000e+00  0.00000000e+00  5.94785501e-21]",14.0,2.6307867238013407,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True  True False False False False False  True  True False False
 False False  True False False False False  True  True  True False  True
 False False  True]",0.004119369572120681,0.1, + -0.15362*i12**2*vb4/i4 + 4e-05*vb4/i4 + 1.76147*i12**(-0.5)*vb4 + 0.54629*i15**0.5*vb2 + -0.00099*i11**2*i12**2*vb1 + -0.00087*i15**2.5*vb1 + 0.00057*i15*i8**(-0.5)*vb2 + 0.16695*i15**2*i8*vb1
511,"[ 0.00000000e+00  0.00000000e+00  1.43901582e-18  0.00000000e+00
  0.00000000e+00 -9.91745295e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.82399961e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72493120e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.13526776e-07  8.24783683e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.49646020e+00  0.00000000e+00
 -9.85815450e-04  2.55530731e-09  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70540369e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.37838450e-04
  1.10092803e-08  0.00000000e+00  0.00000000e+00  1.66949116e-01
  0.00000000e+00  0.00000000e+00  5.94785501e-21]",14.0,4.3151212860911805,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True  True False False False  True False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.005120711085709917,0.1, + -0.09917*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72493*i12**(-0.5)*vb4 + 0.82478*i15**0.5*vb2 + 1.49646*i10**2*i8*vb2 + -0.00099*i11**2*i12**2*vb1 + -0.00087*i15**2.5*vb1 + 0.00094*i15*i8**(-0.5)*vb2 + 0.16695*i15**2*i8*vb1
512,"[ 0.00000000e+00  0.00000000e+00  1.43901582e-18  0.00000000e+00
  0.00000000e+00 -9.91745295e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.82399961e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.72493120e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.13526776e-07  8.24783683e-01  4.63194156e-02
 -4.89072164e-09  0.00000000e+00  1.49646020e+00  0.00000000e+00
  8.24006866e-04  2.55530731e-09  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.89184926e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.37838450e-04
  1.10092803e-08  0.00000000e+00  0.00000000e+00  1.05851625e+00
  0.00000000e+00  0.00000000e+00  1.23104460e-21]",16.0,5.252464678561167,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False False False False  True False False
 False  True  True  True  True False  True False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.004740506356287918,0.1, + -0.09917*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.72493*i12**(-0.5)*vb4 + 0.82478*i15**0.5*vb2 + 0.04632*i15*vb1 + 1.49646*i10**2*i8*vb2 + 0.00082*i11**2*i12**2*vb1 + -0.00049*i15**2.5*vb1 + 0.00094*i15*i8**(-0.5)*vb2 + 1.05852*i15**2*i8*vb1
513,"[ 0.00000000e+00  0.00000000e+00 -1.59807483e-18  0.00000000e+00
  0.00000000e+00 -1.11628408e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.85554244e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.84056592e-09  0.00000000e+00
  0.00000000e+00  1.73251145e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.20755581e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.33162089e-04  0.00000000e+00  0.00000000e+00
 -9.85815450e-04  2.55021397e-09  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70540369e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.94747796e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.66949116e-01
  0.00000000e+00  0.00000000e+00  5.94785501e-21]",13.0,1.9136363514804777,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False False False  True False False  True  True False False
 False False  True False False False False  True False False False  True
 False False  True]",0.005305185172208583,0.1, + -0.01116*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.73251*i12**(-0.5)*vb4 + 0.00013*i10**2*i12**2*vb2 + -0.00099*i11**2*i12**2*vb1 + -0.00087*i15**2.5*vb1 + 0.00099*i15*i8**(-0.5)*vb2 + 0.16695*i15**2*i8*vb1
514,"[ 0.00000000e+00  0.00000000e+00  6.18202426e-18  0.00000000e+00
  0.00000000e+00 -6.97172640e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.78472635e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.48407678e-09  0.00000000e+00
  0.00000000e+00  1.71646247e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.05817971e-07  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.03518457e-04  0.00000000e+00  0.00000000e+00
 -9.85815450e-04  2.93848236e-09  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.70540369e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.62867409e-04
  2.92712010e-08  0.00000000e+00  0.00000000e+00  1.66949116e-01
  0.00000000e+00  0.00000000e+00  5.94785501e-21]",14.0,2.5834349599984754,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False False False  True False False  True  True False False
 False False  True False False False False  True  True False False  True
 False False  True]",0.005049241743004072,0.1, + -0.69717*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.71646*i12**(-0.5)*vb4 + 0.0001*i10**2*i12**2*vb2 + -0.00099*i11**2*i12**2*vb1 + -0.00087*i15**2.5*vb1 + 0.00086*i15*i8**(-0.5)*vb2 + 0.16695*i15**2*i8*vb1
515,"[ 0.00000000e+00  0.00000000e+00 -1.59807483e-18  0.00000000e+00
  0.00000000e+00 -1.11628408e-02  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.85554244e-05
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.84056592e-09  0.00000000e+00
  0.00000000e+00  1.73251145e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.20755581e-07  0.00000000e+00  0.00000000e+00
 -4.86017281e-09  1.33162089e-04  0.00000000e+00  0.00000000e+00
  8.16598356e-04  2.55021397e-09  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.88943637e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.94747796e-04
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.05971388e+00
  0.00000000e+00  0.00000000e+00  1.24559735e-21]",14.0,2.8058503091111007,"Ridge(alpha=0.1, fit_intercept=False)","[False False  True False False  True False False False False False  True
 False False False False False False  True False False  True False False
 False  True False False  True  True False False  True  True False False
 False False  True False False False False  True False False False  True
 False False  True]",0.004925085967829833,0.1, + -0.01116*i12**2*vb4/i4 + 3e-05*vb4/i4 + 1.73251*i12**(-0.5)*vb4 + 0.00013*i10**2*i12**2*vb2 + 0.00082*i11**2*i12**2*vb1 + -0.00049*i15**2.5*vb1 + 0.00099*i15*i8**(-0.5)*vb2 + 1.05971*i15**2*i8*vb1
